,title,time
602,"기아차, 소형 SUV 차명 ‘셀토스’ 확정…7월 출시",2019-06-04 09:45:13
603,"美법원, 현대기아차 '연비과장' 2억1천만弗 2015년 합의 인정",2019-06-07 11:54:51
604,"기아차, 2019 FIFA 프랑스 여자월드컵 공식 후원",2019-06-10 09:13:12
605,기아차 'K7 프리미어' 출격,2019-06-12 10:49:02
606,"현대·기아차, 美 오로라에 전략투자…“2021년 로봇택시 선보일 것”",2019-06-13 17:01:14
607,"기아차, 車구독서비스 ‘기아 플렉스 프리미엄’ 선보여",2019-06-17 10:14:17
608,"KT-현대기아차, K7 프리미어에 ‘카투홈’ 서비스 탑재",2019-06-19 09:09:14
609,기아 소형SUV `셀토스` 첫 공개,2019-06-20 17:27:09
610,"SK텔레콤, 기아차 K7프리미어에 ‘카투홈’ 탑재",2019-06-24 08:52:18
611,"기아차, 판매차량마다 1000원 적립…총 1억원 기부",2019-06-25 09:49:03
612,기아 하이클래스 SUV `셀토스` 1930만원이면 OK,2019-06-26 10:44:03
613,삼성전자·SK텔레콤·기아차 등 31개사 동반성장지수 최우수(종합),2019-06-27 11:41:34
614,하이브리드 중고차 인기…기아 니로 1위,2019-06-28 09:12:03
615,"현대·기아車, CVVD 엔진 세계 첫 개발",2019-07-03 17:41:07
616,"기아차·기아타이거즈, 유소년 야구단에 7600만원 전달",2019-07-08 09:38:29
617,"박한우 기아차 사장 '불법파견' 혐의 기소…""직접생산공정 해당""(종합2보)",2019-07-09 16:48:57
618,"금호타이어, 기아 신형SUV 셀토스에 타이어 단독 공급",2019-07-11 09:11:54
619,"기아차, '2020 호주오픈 테니스 대회' 볼키즈 모집",2019-07-15 09:20:04
620,"현대·기아차, 리미니스트리트와 업무용SW 유지보수 업체 계약",2019-07-16 10:05:05
621,"[게시판] 현대·기아차, 하계 특별 무상점검 서비스",2019-07-17 08:53:38
622,"기아차 '셀토스' 출시...""소형 SUV시장의 게임체인저""(종합)",2019-07-18 11:59:05
623,"기아차, 환율·신차 호조에 2분기 실적도 '방긋'(종합)",2019-07-23 10:17:58
624,'엔진결함' 현대·기아차 늑장 리콜…전·현직 임원 재판에,2019-07-24 21:30:42
625,"기아차, 누계판매 4000대 달성 10번째 '그랜드 마스터' 배출",2019-07-30 09:03:54
626,"현대ㆍ기아차 노조, 파업 투표 가결",2019-07-31 00:40:36
627,기아車 K7 국산차 판매 1위 기염,2019-08-01 18:03:05
628,현대기아차 하이브리드 글로벌 판매 100만대 돌파,2019-08-05 07:01:01
629,"현대·기아차, 상반기 전세계 전기차브랜드 '톱10' 진입",2019-08-06 10:05:07
630,"""인도 시장 더 키운다"" 현대차, 기아차와 동행",2019-08-06 17:28:05
631,"‘물고기 잡는 법을 가르친다’…기아차, 아프리카 탄자니아에 중학교 이양",2019-08-08 09:52:07
632,인도新공장 1호모델 `기아 셀토스` 신바람,2019-08-08 17:36:05
633,현대기아 최대 해외생산기지 중국→인도…中생산 100만대 밑돌듯,2019-08-11 06:31:01
634,[광주소식] 기아차 광주공장 환경·에너지 캠프 운영,2019-08-13 13:33:30
635,기아 `모하비 더 마스터` 공개,2019-08-14 14:15:10
636,"기아차, 2020년형 스포티지 출시…2342만~2965만원",2019-08-19 09:28:28
637,기아차 ‘모하비 더 마스터’ 사전계약…가격 4700만원~5210만원,2019-08-21 11:45:29
638,"정의선 수석부회장, 中서 현대·기아차 전략 점검 및 봉사 진행",2019-08-22 11:59:19
639,"기아차, 추석 귀향 시승 이벤트…300대 5박6일 무상지원",2019-08-23 09:09:56
640,기아차 11번째 '그랜드 마스터' 탄생···서대득 영업부장,2019-08-26 15:25:04
641,"현대·기아차, 차량 빌트인타입 ‘전동 스쿠터’ 공개",2019-08-27 14:05:09
642,"현대·기아차, 추석 전 `특별 무상 점검 서비스` 실시",2019-08-28 09:12:04
643,박한우 기아차 사장 '불법파견' 첫재판…고발 4년만에 법정에,2019-08-30 11:32:53
644,"현대·기아차, 신입도 8년 만에 ★달 수 있다",2019-09-02 17:28:05
645,"기아차, 2020년형 카니발 출시…3150만~4045만원",2019-09-04 10:01:33
646,‘제작 결함’ 기아·쌍용·포드 6개 차종서 대량 리콜,2019-09-05 11:57:33
647,"기아차, BMW·벤츠 출신 디자이너 '카림 하비브' 영입",2019-09-06 09:34:40
648,"기아차, 전기차 '우선충전서비스' 실시",2019-09-09 10:39:17
649,"기아차 광주공장, 한부모·다문화가정에 생필품꾸러미 전달",2019-09-11 11:24:28
650,[인터뷰] 그린피스 “현대기아차와 대화 위해 광고판 스티커 부착”,2019-09-16 10:37:20
651,"현대·기아차, 운전석·조수석 사이 '센터 사이드 에어백' 개발",2019-09-18 09:50:11
652,렉서스·캠리 '무더기 리콜'…토요타·혼다·기아차 과징금 44억(종합),2019-09-19 14:03:24
653,"기아차, UEFA 유로파리그 개막 맞춰 유럽 마케팅활동 본격화",2019-09-20 09:12:23
654,현대기아차 전기차의 선전…글로벌 판매 '탑10' 진입,2019-09-23 09:56:15
655,현대기아차 투싼·스포티지 4만대 리콜…부품 무상교체,2019-09-24 12:00:00
656,"기아차, 전국 초등학교에 교통안전 반사카드 등 배포",2019-09-26 14:38:47
657,"기아차, 무기장착 손쉬운 5t 차세대 방탄차량 개발한다",2019-09-27 15:14:03
658,기아차 불법파견 ‘직접 고용’ 첫 지시…“반쪽짜리” 반발,2019-10-01 19:43:04
659,"현대·기아차, 태풍 '미탁' 피해 복구 위한 특별지원 실시",2019-10-04 14:37:59
660,"현대·기아차 비정규직, 윤석열 고발…""불법파견 수사 안해""",2019-10-07 12:43:48
661,"CJ프레시웨이, WFP 손잡고 잔반 감축·기아 해결 나선다",2019-10-08 15:00:01
662,"기아차, 'BEAT360 델리'개관…'셀토스' 돌풍 인도 시장 공략 박차",2019-10-10 15:26:43
663,"현대기아차, '세타2 GDi 엔진' 차량 52만대에 평생보증 실시(종합)",2019-10-11 15:02:48
664,"기아차, 사회복지관 노후차 정비 5년째 진행..6억 지원",2019-10-15 09:42:01
665,"기아차, 전기차 기술력 뽐내...'대구 미래車 엑스포' 참가",2019-10-17 09:03:24
666,"현대·기아차, '신 제조기술 전시회'로 개방형 혁신 앞장",2019-10-18 09:17:22
667,AI운전시대 열려…현대·기아차 부분자율주행기술 양산 적용키로,2019-10-21 09:02:20
668,"게임 엔진 개발사 유니티, 非 게임으로 사업확장...현대기아차와 협업",2019-10-22 14:11:05
669,[속보] 기아차 3분기 영업익 3000억원…전년比 148.5%↑,2019-10-24 15:31:13
670,"이달 들어 제동 걸린 현대·기아차…""내년 신차 타면 반등""",2019-10-28 03:00:11
671,"기아대책-미래엔 '교육기부 박람회' 참가…""행복한 교실 만들기""",2019-10-29 15:20:29
672,"GS칼텍스, 기아차와 전기차 사업 손잡았다",2019-10-29 18:03:58
673,SUV의 힘…현대·기아차 미국서 '명예회복',2019-11-03 18:09:39
674,베일벗은 기아 전기SUV '퓨처론'…중국서 최초 공개,2019-11-05 15:13:19
675,"기아차, 카카오M과 손잡고 'MMA 2019' 후원",2019-11-06 16:18:43
676,"기아차, 아프리카 가나에 보건센터 완공",2019-11-08 09:26:53
677,[광주소식] 기아차 광주공장 적십자 봉사회 재능 기부 행사,2019-11-11 13:53:26
678,"기아차, 3세대 K5 외장 공개…“한 눈에 각인되는 강렬함”",2019-11-12 08:47:55
679,"기아차, 'DRAW YOUR K5' 이벤트 시행",2019-11-14 09:14:46
680,"기아차 ""실패 딛고 일어날 사회적기업가 지원""",2019-11-15 09:29:32
681,"기아 텔루라이드·현대 팰리세이드, 美전문지 평가서 1·2위",2019-11-18 06:21:00
682,"기아차 텔루라이드, 美 모터트렌드 '올해의 SUV' 선정",2019-11-20 00:54:00
683,"기아차, 더 날렵해진 ‘3세대 K5’ 공개",2019-11-21 11:43:00
684,"기아차, 2019 광저우 모터쇼 참가",2019-11-22 14:59:41
685,"현대·기아차 주력 차종, '북미 올해의 차' 최종 후보에 올라",2019-11-25 13:07:01
686,"기아차, KBO리그 MVP 린드블럼에 'K7' 수여",2019-11-26 10:33:12
687,"기아차, 세계 'K팝'팬 90여명 서울 초청…MMA관람 등 제공",2019-11-27 14:50:07
688,현대 팰리세이드·쏘나타·기아 텔루라이드 '북미 올해의 차' 최종후보 올라 결과 초미 관심,2019-11-28 09:28:01
689,"""작지만 넓다""…기아차, 2020년형 레이 출시",2019-12-03 09:00:00
690,[프로필] 이영규 현대·기아자동차 홍보실장 부사장,2019-12-05 14:38:01
691,기아차 ‘셀토스’ 앞세워 인구 13억 인도시장 본격 공략,2019-12-06 05:08:35
692,현대기아 '전기차·PHEV·수소차' 약진…친환경차 판매의 40%,2019-12-09 06:15:01
693,"[강세 토픽] 자동차 대표주 테마, 쌍용차 +2.96%, 기아차 +2.19%",2019-12-10 10:10:07
694,"기아차, '대한민국 사랑받는기업' 산자부 장관상 수상",2019-12-11 14:21:22
695,'기아의 미래' 3세대 K5 공식 출시…2351만원부터,2019-12-12 10:33:02
696,日에 치이고 獨에 밀리고…현대·기아차 中 판매 ‘미끌’,2019-12-13 10:14:04
697,"기아차, 3세대 K5 첫 주인 34세 작곡가 선정한 이유",2019-12-16 14:55:01
698,"[단독]부분파업 시작한 날..기아차 대표 ""노사관행 개선"" 호소",2019-12-18 13:01:01
699,"""최단기 4000대 판매""...정성민 기아차 영업부장, '그랜드 마스터' 등극",2019-12-19 09:11:36
700,"기아차 광주공장 '셀토스', 침체된 지역경제 활로 여나",2019-12-23 10:52:03
701,포터2·쏘렌토 등 현대·기아차 6개 차종 64만대 제작결함 리콜,2019-12-30 06:00:00
702,이젠 트럭도 전기차 시대…기아차 봉고3 EV 출시,2020-01-06 09:20:14
703,"기아자동차 초록여행, 장애인가정에 귀향길 차량 등 선물 지원",2020-01-08 12:33:09
704,"기아차, 호주오픈 테니스 대회 '볼키즈' 20명 파견",2020-01-09 10:42:14
705,"현대캐피탈, 현대·기아차 차종 대상 '신차 구매 프로모션'",2020-01-10 11:04:09
706,"현대·기아차, 20~23日 설 특별 무상점검 서비스 실시",2020-01-13 09:26:01
707,"“엠블럼부터 차종·사업 범위까지 다 바꾼다”…기아차, 중장기 전략 발표",2020-01-14 17:04:01
708,"기아차, 'KIA RED MEMBERS' 전기차 신용카드 출시",2020-01-16 09:11:13
709,"현대캐피탈 딜카 ""월 구독료 내고 현대·기아차 골라타세요""",2020-01-20 11:00:04
710,"기아차, 지난해 영업이익 2조97억원…전년보다 73.6% ↑",2020-01-22 16:20:05
711,[단독] 현대·기아차 中 주재원 가족 29일까지 전원 귀국 조치…주재원은 재택근무,2020-01-28 11:55:01
712,"기아차, 인도 공략 소형 SUV 콘셉트 공개..새 엠블럼 장착",2020-01-29 11:04:02
713,"기아차, 인도서 MPV '카니발'·소형 SUV '쏘넷' 공개",2020-02-05 14:00:00
714,"기아차, '기아 레드 멤버스 신용카드 에디션2' 출시",2020-02-06 09:21:42
715,현대차 공장 오늘 대부분 멈춘다…기아차도 10일 중단,2020-02-07 06:11:01
716,"현대·기아차 내일부터 생산재개…""중국서 부품 들어온다""",2020-02-10 10:55:51
717,"기아차, 76% 잔가보장 전기차 구매프로그램 출시",2020-02-11 09:19:59
718,"현대기아차, 美스타트업 카누와 전기차 플랫폼 개발 협력",2020-02-12 09:10:53
719,"현대·기아차, 美스타트업 손잡고 전기차 플랫폼 만든다",2020-02-13 05:08:31
720,현대·기아차 17종 美서 ‘가장 안전한 차’… 글로벌 최다,2020-02-14 09:47:13
721,"기아차, 4세대 쏘렌토 내외장 공개",2020-02-17 10:23:01
722,"기아차, 4세대 쏘렌토 사전계약 시작…디젤 3천70만원부터",2020-02-19 09:21:09
723,박한우 기아차 사장 “쏘렌토 사전계약 1만8800대…사상 최대”,2020-02-21 10:01:04
724,"현대·기아차, 신입사원 면접 연기···서초구 본사 등 외부인 출입금지도",2020-02-24 11:50:02
725,기아차 15년 연속 판매왕 정송주 부장…누적 6535대 팔아,2020-02-27 09:14:27
726,"현대·기아차, 코로나19에 '제네바모터쇼' 최소운영",2020-02-28 10:28:31
727,코로나 충격에 현대기아차 2월 중국 도매판매 95% 감소,2020-03-03 13:09:56
728,현대기아차 2월 美 판매 10만대 넘겼다...SUV 전성시대,2020-03-04 09:31:09
729,"기아차, 60대 이상 '액티브시니어'에 안전운전 지원금",2020-03-10 09:26:30
730,"코로나19 확산, LPGA투어 볼빅 파운더스컵-기아 클래식-ANA 인스퍼레이션 연기",2020-03-13 09:26:00
731,"현대·기아차, 서비스협력사에 22억 규모 가맹금 지원",2020-03-16 09:12:44
732,기아차 4세대 쏘렌토 출시,2020-03-17 10:03:45
733,코로나19에 현대기아차 미국·유럽 공장 멈췄다(종합3보),2020-03-19 17:58:01
734,美·유럽·인도공장 '셧다운'…현대·기아차 재택접고 비상경영,2020-03-23 09:08:33
735,"주총 연 기아차 ""플랜S 가동…'코로나' 사업차질 불가피""",2020-03-24 13:17:02
736,니로· 쏘울…기아차 전기차 구독 '기아플렉스 EV 라인',2020-03-26 10:29:45
737,기아차 담당 사장에 송호성...박한우 사장 물러난다,2020-03-27 14:42:09
738,글로벌 車업체 긴급 현금확보 나서…현대기아차 내수로 버틴다(종합),2020-03-29 12:39:49
739,"현대·기아차 웨어러블로봇 '벡스', 레드닷 디자인상 수상",2020-03-31 10:56:01
740,기아차 데이터 공유해 커넥티드카 상품·서비스 개발 지원,2020-04-01 12:05:01
741,"현대·기아차, 보증수리 기간 연장…코로나 불이익 없앤다",2020-04-02 10:17:03
742,"""일단 한 달 타보고 결정하세요""…현대기아차, 구매 안심 서비스",2020-04-06 15:06:00
743,"기아차 비대면 AR 체험앱, 닷새만에 1만 다운로드",2020-04-07 09:15:46
744,"기아차, THE K9 2021년형 출시",2020-04-09 10:59:04
745,현대기아차 1분기 코로나에 '휘청'…4월 해외판매가 더 걱정,2020-04-12 07:21:00
746,"현대차 쏘나타·GV80, 기아차 K5 등 44967대 리콜",2020-04-15 11:33:11
747,"[강세 토픽] 현대·기아차 부품주 테마, 센트랄모텍 +4.59%, 화신 +3.34%",2020-04-17 09:15:23
748,"기아차, 꿀잼 유튜브 '캬TV by 기아차' 론칭",2020-04-21 08:57:55
749,"현대기아차 ""협력사 10조원대 단기유동성 지원 시급""",2020-04-22 11:42:06
750,"글로벌 車 공장, 코로나19로 71% 가동 중단...현대·기아는 35.3%수준 (종합)",2020-04-23 14:14:06
751,"1분기 순이익 반토막난 기아차, 2분기엔 '수요절벽' 비상(종합2보)",2020-04-24 11:49:56
752,기아차 광주 2공장 엿새간 휴업…5천400대 감산피해,2020-04-27 09:48:24
753,기아차 수출 차질… 광주2공장 셧다운,2020-04-28 05:08:47
754,"현대·기아차, 기후변화 대응 평가서 국내 기업 중 '최고 평가'",2020-04-28 15:47:35
755,현대-기아차 미국 공장 한달 반만에 생산 재개,2020-05-04 12:51:04
756,"기아차, 모하비 더 마스터 '그래비티' 출시",2020-05-07 09:15:49
757,"현대·기아차, 국제광고제 '뉴욕페스티벌'서 5개 본상 수상",2020-05-08 09:09:19
758,기아차 현금 없어도 산다…전액 할부에 추가 대출,2020-05-11 09:34:04
759,기아차 소비자 호감도 '최고'…관심도 1위는 '현대차',2020-05-20 09:36:50
760,"""포스트코로나엔 국가별 맞춤형""… 기아차 '위기극복경영' 기어변속",2020-05-21 10:44:20
761,현대기아차·BMW·벤츠·아우디 등 7개사 126개 차종 4만9931대 리콜,2020-05-22 09:02:01
762,멕시코 자동차 공장 생산 재개…기아차 공장도 재가동,2020-05-26 07:23:01
763,현대·기아차 1분기 세계 전기차 시장 판매 4위,2020-05-27 07:21:02
764,"기아차, 'K-스타일 케어+' 프로그램 출시",2020-05-28 09:19:55
765,"기아대책, 팬데믹 새 진앙 중남미·아프리카 긴급 지원",2020-06-01 00:10:19
766,[TF CAR] 현대차 '그랜저' 기아차 '쏘렌토' 5월 내수 실적 '버팀목',2020-06-01 16:40:08
767,"현대기아차, 미국서 판매회복세..감소폭 전월에 비해 줄어",2020-06-03 13:14:02
768,"해외서만 온라인 판매하는 현대·기아차, 국내선 '온'자도 못꺼내",2020-06-07 16:15:03
769,[MD포토] 기아 선발 양현종의 역투,2020-06-09 18:55:07
770,기아차 광명공장 직원 2명 확진…6천명 사업장 생산라인 중단(종합2보),2020-06-11 13:56:30
771,"기아차, 코로나19 사태에도 슬로바키아 엔진 공장 증설",2020-06-12 14:11:01
772,[사실은?] 기아차 빌려준다는 전동킥보드… 헬멧은?,2020-06-15 11:23:06
773,"기아차, PBV(목적기반차량) 선점 위한 속도전",2020-06-16 15:06:04
774,"기아차, 구글과 손잡과 AI 기반 차량 매뉴얼 개발",2020-06-18 09:49:09
775,기아 김기훈 역투,2020-06-21 19:14:38
776,"현대·기아, 세계 전기차 브랜드 판매량 '톱5' 진입",2020-06-23 10:30:30
777,"베일벗은 기아차 '4세대 카니발'…""고급스러운 미니밴""",2020-06-24 10:49:02
778,"기아차, 美 소비자 평가 1위…6년 연속 쾌거",2020-06-25 10:49:05
779,[단독] 베이징현대 대표도 교체…현대기아차 中서 명예회복 시동,2020-06-26 15:05:02
780,"기아차, 오토큐와 '더 드라이빙 앱 키' 출시",2020-06-29 09:57:54
781,"현대·기아차, 상용개발담당 부사장에 마틴 자일링어 임명",2020-06-30 14:29:08
782,"기아차, 소형 SUV 강자 `2021 셀토스` 출시…1934만원부터",2020-07-01 09:12:03
783,"기아차, 코로나 극복 힘쓴 창업기업에 8000만 원 지원",2020-07-02 09:04:17
784,"'쓴만큼 보험료' 캐롯손보, 현대·기아차에 측정장치 없이 이용",2020-07-06 09:43:29
785,"기아차, 2030세대 위한 구매 프로그램 ‘스타트 플랜’ 출시",2020-07-07 16:59:09
786,"기아차, 쏘렌토 하이브리드 계약 재개",2020-07-09 09:20:04
787,"기아차, 한층 넓어진 4세대 카니발 실내 공개",2020-07-13 10:36:03
788,"기아차, 러시아서 '셀토스' 5000대 리콜…핸들 결함에 부품 교체",2020-07-14 07:51:05
789,코로나로 전기차 판매량 감소…현대차 6위·기아차 7위 '선전',2020-07-15 11:22:23
790,"현대·기아차, 22~24일 여름철 무상점검 서비스",2020-07-16 09:08:23
791,"국토부, 르노삼성 XM3·기아 카니발 등 3만4268대 리콜",2020-07-17 07:27:02
792,"기아자동차, 모빌리티 전문 기업 퍼플엠 설립",2020-07-20 08:42:55
793,현대기아차 내비 켜면...30년 맛집 정보 줄줄이,2020-07-21 12:01:03
794,"기아차 ""쏘렌토 무료 시승, 여름 휴가 다녀오세요""",2020-07-22 09:23:04
795,"기아차, 내수 약진에도 코로나19 '직격탄'…영업익 73% 감소(종합)",2020-07-23 17:07:12
796,"기아차, 라파엘 나달 5년 더 후원한다…""21년 연속 동행""",2020-07-26 09:31:48
797,"기아차, 4세대 카니발 사전계약 개시…3160만원부터",2020-07-28 09:18:22
798,"기아차 카니발, 새 역사 썼다...사전계약 첫날 2만3006대",2020-07-29 09:08:22
799,"""발상을 뒤집어라"" 기아차, 'VIK 튜버' 2기 모집",2020-07-30 08:58:30
800,"독학재수학원 리더 ㈜잇올 백태규 사장, '기아대책' 필란트로피스트 위촉식",2020-07-30 15:31:13
801,현대차 美 소매판매 4% 늘어…기아차도 역대 최고치,2020-08-04 13:53:19
802,"기아차, 2020년 7월 21만9901대 판매 발표",2020-08-04 18:00:17
803,"[단독]기아차 첫 전용 전기차 CV, 화성3공장서 생산한다",2020-08-06 10:45:01
804,현대·기아차도 뛰어든 MVNO…알뜰폰 종합대책 나왔다,2020-08-09 12:01:07
805,"기아차, '스팅어 마이스터' 내외장 공개…""이달 말 출시""",2020-08-12 09:46:34
806,"""기승전 고객"" 기아차, 글로벌 모빌리티 전략 전면 재정비",2020-08-13 12:09:31
807,"'웅장한 외관, 편안한 실내'..기아차 4세대 카니발 출시",2020-08-18 09:10:04
808,"기아차, LPG 트럭 운전자 지원 나선다 ""사회공헌 지속 확대""",2020-08-19 14:35:34
809,"기아차 통상임금 10년 논쟁, 노측 승소…""추가부담 약 500억원""",2020-08-20 14:44:02
810,"대법 ""정기상여금은 통상임금""... 기아차 노조 최종승소",2020-08-20 17:14:32
811,기아차 광주공장 150억대 취업사기 수사…목사 등 출국금지(종합),2020-08-24 13:47:16
812,"기아차, 영업용 전기차 배터리 보증기간 연장상품 출시",2020-08-25 08:59:05
813,"기아차, 엔진 바꿔 돌아온 ‘스팅어 마이스터’ 출시",2020-08-27 10:01:27
814,"기아차, 스팅어 마이스터 저금리 구매 프로그램 출시",2020-08-28 09:13:34
815,현대차 8월 미국시장 판매 8% 감소…기아차도 6% 하락(종합),2020-09-02 09:01:30
816,"""전기차 구매 부담 줄이고, 충전비 지원까지""…기아차, 'E-Save' 프로모션",2020-09-03 10:46:43
817,"'기아차 취업시켜줄게'…150억원대 사기 추정, 30대 구속",2020-09-07 09:07:07
818,현대·기아차-SK이노 '전기차 배터리' 판매부터 재활용까지 협력,2020-09-08 09:24:06
819,현대·기아차도 알뜰폰 사업 한다,2020-09-10 12:01:16
820,구직자 울리고 별풍선쏘며 호화생활…기아차 취업사기 주범 송치,2020-09-11 13:27:29
821,"[기업이 뛴다-16] 기아차, '플랜 S' 앞세워 미래차 시대 선제대응",2020-09-14 07:00:20
822,러시아 사로잡은 기아차...'올해의 차' 4개부문 석권,2020-09-15 08:37:06
823,"기아차, 이탈리아·러시아서 딜러주도형 '기아모빌리티' 시범사업",2020-09-21 14:28:21
824,현대·기아·볼보 등 23개 차종 2만7천여대 결함…리콜 조치,2020-09-22 06:00:09
825,[MD포토] 기아 홍상삼 '강렬한 눈빛',2020-09-22 20:55:20
826,"현대·기아차, 인공지능 분야 세계 최고 석학들 기술 자문위원으로 영입",2020-09-24 09:07:34
827,"기아 K5 인포테인먼트 UX, 獨디자인 어워드 특별상 수상",2020-09-29 13:13:37
828,'K9·스팅어의 안전함을 집에서도'…기아차 홈 보안 서비스,2020-10-07 09:36:23
829,"""그랜저와 난형난제""…2021년형 기아 K7, 디자인·편의↑부담↓",2020-10-12 09:27:37
830,"현대·기아차, 배출가스 점검해보니 자체 검사보다 2배 배출",2020-10-14 14:01:13
831,'기아차 취업 사기범 엄벌하라',2020-10-15 17:08:20
832,"기아차, 사회복지관 노후차량 정비지원 실시",2020-10-20 10:41:01
833,"한신평 “현대·기아차 품질비용 인식, 신용도에 부정적…모니터링 강화”",2020-10-22 15:18:05
834,"기아차, BMW 출신 강원규 디자이너 영입",2020-10-26 15:10:56
835,"기아차, 3년 연속 글로벌스탠더드경영대상 수상",2020-10-27 10:44:21
836,기아차 노조 파업 수순…다음주 쟁의행위 찬반 투표,2020-10-28 06:31:00
837,"기아차 노사, 사랑나누기 차량 기증에 한뜻",2020-10-29 09:21:40
838,기아차 2020 쏘렌토 라인업 끝냈다…가솔린 새 버전,2020-11-02 10:06:53
839,"기아차 노조, 파업 찬반투표 돌입…파업 강행할까",2020-11-03 14:31:20
840,기아차 '美친 질주'···텔루라이드 월 판매량 신기록,2020-11-04 14:05:09
841,전기동력차 판매 또 사상최대 경신...현대기아차 글로벌 4위,2020-11-06 10:37:19
842,현대·기아차 '2020 R&D 테크데이' 개최…협력사와 미래 자동차 기술 선도에 나서,2020-11-11 21:37:37
843,"기아차, 사명·앰블럼 변경 추진한다",2020-11-12 18:29:40
844,"기아차-한국기술교육대, '보전·금형 기술 아카데미' 개설",2020-11-16 09:08:49
845,[속보] 현대·기아차 남양연구소 직원 2명 확진…건물 폐쇄,2020-11-17 15:02:03
846,"GM에 재추월 당한 현대기아차, 고급차·전기차로 반전 노린다",2020-11-17 16:01:28
847,"브룩스, 호랑이 유니폼 다시 입는다…기아 재계약 성공",2020-11-19 16:04:57
848,"현대·기아차, 세계 전기차 시장서 4위..테슬라·폭스바겐 추격",2020-11-23 09:34:01
849,"기아차, 자동차 구독서비스 `기아플렉스 리뉴얼`…4세대 카니발 추가",2020-11-24 09:45:04
850,"코로나에도 파업하는 기아차 노조…사측 ""8천대 생산손실 예상""",2020-11-25 11:54:51
851,"“기아차의 자부심”…쏘렌토, 英 `올해의 차·최우수 패밀리카` 2관왕",2020-11-27 08:55:17
852,"미 교통안전국, 현대·기아차에 엔진리콜 관련 과징금 900억원(종합)",2020-11-28 03:42:14
853,"기아차 ""집 근처 오토큐에서 차량 정밀 검사받으세요""",2020-12-01 10:49:42
854,"""기아차가 끌었다"" 현대·기아 美서 11월도 선방",2020-12-02 14:57:11
855,"기아차, K9 멤버십 고객 600명에게 홈파티용 밀키트 지원",2020-12-03 09:10:37
856,"기아차, 미국서 29만5000대 리콜",2020-12-06 06:00:40
857,"현대·기아·도요타·BMW 등 8만여대, 결함으로 대규모 리콜",2020-12-08 06:03:14
858,기아차 노사 본교섭 또 결렬…9일부터 부분파업 재개,2020-12-09 00:51:15
859,"기아차, 통합고객앱 '기아 VIK' 재단장…감사 이벤트",2020-12-10 09:39:33
860,‘기아차 직원’ 등 광주·전남 2명씩 확진,2020-12-10 19:28:06
861,기아차 노조 '4차 파업'…잔업 복원 놓고 '강대강' 대치,2020-12-14 06:21:56
862,"기아차, 판매대수·믹스 호조…환율 변동은 발목 -KB",2020-12-16 08:05:03
863,"누적 판매 '4000대' 돌파…기아차 박성룡 영업부장, '그랜드 마스터' 영예",2020-12-17 10:15:47
864,"[광주소식] 기아차 광주공장, 록수장학회에 1천만원 후원",2020-12-18 15:13:20
865,"기아차, 고객경험본부 개편...""새로운 경험 제공""",2020-12-21 10:02:11
866,"기아차, 여성기업인 지속성장 지원나서",2020-12-23 09:02:45
867,"기아차, 새 브랜드 엠블럼 내년 1월 공개",2020-12-24 15:20:07
868,"기아차, 주가 재평가 기대··· 투자의견 '매수'",2020-12-28 07:54:14
869,기아차 타결로 완성차 4개사 기본급 동결…르노삼성만 해넘겨,2020-12-30 09:09:34
870,"기아차, 사명 ‘기아’로 변경 모빌리티 솔루션 기업으로",2021-01-05 23:02:42
871,30년만에 로고 바꾼 기아차,2021-01-06 19:01:23
872,기아차 'K딜리버리' 출시…비대면 정비 서비스 전국 확대,2021-01-08 09:19:11
873,더 똑똑해진 기아차 '2021 모하비' 본격 판매…가격은?,2021-01-11 09:05:24
874,"기아차 쏘렌토, 英 '올해의 대형 SUV' 선정",2021-01-12 09:09:24
875,"""미래는 전기차 시대""…기아차·카카오모빌리티 '맞손'",2021-01-13 14:26:58
876,"기아차 e-니로, 영국 왓카 어워즈 소형 전기차 부문 본상",2021-01-14 09:41:49
877,"기아차, '기아'로 사명 공식 변경…전용전기차 'EV'로 전동화 속도(종합)",2021-01-15 10:49:58
878,"기아, 올해도 '리그 오브 레전드 유러피언 챔피언십' 후원",2021-01-19 10:26:53
879,'애플카 생산'에 기아 주식 술렁…기아가 밝힌 입장은?,2021-01-20 11:03:06
880,쏘렌토 하이브리드 머플러 결함에 구멍 뚫어주는 기아차,2021-01-21 06:35:00
881,애플發 전기차 '빅뱅'...현대·기아차 글로벌 전기차 빅플레이어 된다,2021-01-21 16:49:10
882,"기아, 국내 최초 EV 정비기술인증제도 'KEVT' 도입",2021-01-25 11:17:58
883,기아차 판매왕 된 비결이요?…1년에 494대 팔아치운 사나이,2021-01-26 09:20:23
884,"기아, 코로나 뚫고 고속질주…작년 매출 59조원으로 역대 최대(종합)",2021-01-27 14:20:01
885,"[LCK] ‘칸’ 활약한 담원 기아, 젠지에 역전승",2021-01-27 22:40:58
886,상 휩쓸며 질주하는 기아… ‘형님’을 뛰어넘다,2021-02-01 03:05:56
887,"[특징주] 기아차, '애플 4조 투자설'에 급등",2021-02-03 09:55:04
888,"""현대·기아, 애플카 생산 협상 마무리 단계""<CNBC>",2021-02-04 08:48:22
889,"현대·기아 ""애플과 자율주행차 협의 진행하지 않고 있어""",2021-02-08 09:10:25
890,"기아 ""모빌리티 솔루션 기업으로 대변혁 원년""(상보)",2021-02-09 14:26:03
