,title,time
602,"강원랜드 폐광기금보다 관광기금 더 냈다…폐광지, 개선요구",2020-07-07 15:02:05
603,"""애초 폐광기금은 강원랜드 이익금의 75%였다""",2020-07-12 07:05:05
604,"""강원랜드 폐광기금 일자리 창출·인재 육성에 더 많이 써야""",2020-07-14 13:55:49
605,강원랜드 공정사회 청렴정책기획단 2차 회의,2020-07-15 13:46:49
606,"[특징주] 강원랜드 카지노, '5개월만에 개장' 소식에 강세",2020-07-20 13:38:21
607,"강원랜드 복지재단, 자녀주도형 '아빠나라기행' 참가자 모집",2020-07-23 11:59:39
608,강원랜드 카지노 재개장했는데…지역상인 코로나 신음 ‘여전’,2020-07-24 12:02:30
609,"강원랜드, 탄광문화공원 조성사업 본격 궤도 진입",2020-07-26 14:49:25
610,"강원랜드 복지재단, ‘대국민 아이디어 공모전’ 실시",2020-07-28 11:17:14
611,"한화證 ""강원랜드, 영업 재개에도 부진…점차 정상화""",2020-07-29 08:43:46
612,'폐광지 영세식당 부활' 강원랜드 프로젝트 13호점 개장,2020-07-31 11:38:59
613,"강원랜드, 폐광지역 취약계층 아동에 결식예방키트 지원",2020-08-03 11:01:17
614,강원랜드 집중호우 대비 리조트 시설 집중점검,2020-08-07 11:03:04
615,2분기 영업손실 1000억…충격의 강원랜드,2020-08-11 18:30:20
616,강원랜드 장애인 가족 캠프 취소…만들기 키트 전달,2020-08-18 14:26:28
617,"강원랜드 직원, 코로나 확진…카지노 임시 휴장",2020-08-21 10:34:03
618,"코로나에 다시 닫힌 강원랜드…폐광지역 상인들 ""두번 죽는 꼴“",2020-08-24 11:27:29
619,강원랜드 복지재단 사회복지시설 승합차 20대 지원,2020-08-25 15:28:48
620,강원랜드 임직원·가족 비대면 봉사활동…1천명 참여,2020-08-27 11:52:44
621,강원랜드 '2020 대학생 장학캠프' 온라인 진행,2020-08-28 13:46:48
622,"강원랜드, 2020 하이원 대학생 장학캠프 2일간 온라인 진행",2020-08-31 16:12:15
623,강원 폐광지역-강원랜드 청렴사회협의회 발족,2020-09-03 11:12:03
624,"정선군의 ‘지방세 효자’, 강원랜드…전체의 57% 차지",2020-09-09 15:01:07
625,"강원랜드 희망재단, ‘희망허브’ 프리오픈",2020-09-10 12:25:47
626,"강원랜드 하이힐링원, 교직원 직무연수 ‘숲속 나비렐라’ 참가 모집",2020-09-11 11:17:28
627,강원랜드 정태영삼 기운 담긴 추석 선물세트 준비,2020-09-16 11:18:20
628,강원랜드 복지재단 2020년 사회복지대상 시상,2020-09-17 16:41:10
629,"[단독]싱크탱크 셀프후원, 강원랜드 입장료까지… 秋, 정치자금 논란 확산",2020-09-21 05:01:09
630,강원랜드-그랜드코리아레저 인사교류 업무협약,2020-09-22 11:11:45
631,"""강원랜드 카지노 영업 완전 중단 땐 폐광지역에 재앙""",2020-09-23 11:22:06
632,강원랜드 카지노 직원들 휴업에도 봉사활동 구슬땀,2020-09-24 11:28:13
633,강원랜드 지원 폐광지 영세식당 14호점 개장,2020-09-28 14:31:29
634,"강원랜드, 추석 앞두고 '풍성한 지역봉사'",2020-09-29 09:29:18
635,"강원랜드, 폐광지역 이전지원 사업 ‘넥스트 유니콘’ 공모",2020-10-05 15:02:26
636,"강원랜드, 세무회계 `낙제점`…추징세 864억 1위",2020-10-06 10:58:06
637,"중진공, 강원랜드희망재단과 함께 사회적경제기업 창업자 교육",2020-10-08 10:49:07
638,강원랜드 사내벤처 1기 애플체인 분사…사업영역 확장,2020-10-12 14:05:02
639,강원랜드 객실 나눔 행복 캠프…간호사·소방관 등 400명 재충전,2020-10-14 14:14:35
640,강원랜드 모든 거래 상생 결제 도입…신한은행과 협약,2020-10-15 13:44:41
641,질의듣는 강원랜드 사장과 안전실장,2020-10-20 13:23:21
642,"""강원랜드 카지노 기기, 특정업체가 입찰 싹쓸이""",2020-10-21 11:06:52
643,강원랜드 장기휴장 여파… 폐광지역 곳간 텅텅,2020-10-26 13:22:08
644,강원랜드 기업성장응답센터 개소…규제혁신 전담 창구,2020-10-28 11:38:42
645,"강원랜드, ‘희망 담는 빨래 바구니’제막식",2020-10-29 15:59:36
646,"강원랜드, 2022년까지 탄광문화공원 조성",2020-11-09 09:51:51
647,강원랜드 고광필 기획관리본부장 연임,2020-11-12 18:54:14
648,강원랜드 슬롯머신 신규 게임 9종 자체 개발,2020-11-18 10:50:04
649,강원랜드 청년창업기업 폐광지 이전 적극 행정 '우수',2020-11-19 11:07:11
650,"""하루 1500명 다녀갔는데""…강원랜드 카지노에 확진자 방문",2020-11-23 10:57:44
651,“강원랜드는 폐광지역 인공호흡기…폐쇄땐 어떡하나”,2020-11-26 11:41:12
652,강원랜드 등 공공기관 직원에 자산 무상지원 관행 개선,2020-11-30 10:41:20
653,강원랜드 사장 누가 되나,2020-12-02 00:32:09
654,"강원랜드, ‘2020 반부패·인권주간 행사’ 운영",2020-12-03 14:16:14
655,"검찰, '강원랜드 채용비리' 염동열 2심도 징역 3년 구형",2020-12-04 10:49:23
656,"강원랜드 산림힐링재단, 산림청 ‘산림교육센터’ 지정",2020-12-08 10:57:26
657,강원랜드 임직원 전용 중소기업 제품 쇼핑몰 오픈,2020-12-11 10:28:29
658,"강원랜드 희망재단, 폐광지 사회적경제 기업 지원",2020-12-14 11:17:37
659,강원랜드 폐광지역 스키 유망주 13명에 1억2천만원 지원,2020-12-15 11:04:41
660,"강원랜드, 노인요양 사업 성공적 추진 협약",2020-12-16 12:18:09
661,"강원랜드, 폐광지 자가격리자에 비상식량 전달",2020-12-17 16:03:28
662,강원랜드 폐광지역에 방역물품 지원,2020-12-20 16:43:30
663,"강원랜드, 실적보다는 백신 뉴스 따른 변동성 고조-신한",2020-12-22 07:53:15
664,"강원랜드, ‘넥스트 유니콘 프로젝트 최종 선발",2020-12-23 11:54:14
665,강원랜드 아동 보육시설 8곳에 후원 물품 전달,2020-12-24 10:33:11
666,“강원랜드 미래 도약을 위한 새로운 성장 동력을 소개합니다”,2020-12-30 14:49:12
667,"강원랜드 대표 ""공동체 의식·절실함으로 위기 극복하자""",2021-01-04 13:27:14
668,새해 첫 공공사업 '강원랜드 슬롯머신 재구축' 3파전,2021-01-07 15:30:13
669,강원랜드 자체 개발 슬롯머신 100대 설치,2021-01-12 11:23:05
670,폐특법 종료시 강원랜드 일자리 5000개 사라진다,2021-01-18 11:58:24
671,‘폐광지 특별법’ 종료땐 강원랜드 일자리 5000개 사라진다,2021-01-19 04:10:19
672,강원랜드 정·태·영·삼 맛캐다 16호점 ‘영월 동강솥밥’ 개장,2021-01-20 10:54:16
673,"강원랜드, 미술 유망주들에 장학금",2021-01-24 14:47:35
674,강원랜드 부패 방지 시책평가 2년 연속 '최우수 기관',2021-01-26 14:49:38
675,강원랜드 올해 첫 헌혈 운동…2003년부터 6천630명 동참,2021-01-28 10:53:07
676,"'강원랜드 채용비리' 염동열 전 의원, 항소심도 징역 1년",2021-01-29 15:11:39
677,"'강원랜드 채용비리 징역형' 염동열, 2심 불복해 상고",2021-02-01 16:13:28
678,강원랜드 폐광지 취약계층 생활시설에 쌀 313포대 전달,2021-02-10 13:22:21
679,'5인 금지' 무슨 소용…강원랜드 문 열자 1200명 우르르,2021-02-15 13:42:54
680,"문 열자 '우르르'…강원랜드, 최악 성적 딛고 주가 오르나[이슈+]",2021-02-17 11:31:09
681,강원랜드 ‘코로나 대응 백서’ 발간,2021-02-18 11:50:01
682,"산자위, 폐특법 의결···강원랜드 지위 2045년까지 연장",2021-02-23 21:24:09
683,강원랜드 현금상자 훔쳐 달아난 페루인 1명 추가 송환,2021-02-25 10:43:01
684,강원랜드 카지노 2045년까지 운영 연장…광해광업공단 통합도 본격화,2021-03-02 11:22:01
685,"네오위즈, 강원랜드 슬롯머신 게임 만든다",2021-03-08 09:14:15
686,폐특법 20년 연장…앞으로 강원랜드 역할은?,2021-03-10 00:18:53
687,"강원랜드, ‘희망 담는 빨래 바구니’사업 확대",2021-03-11 14:27:20
688,"강원랜드, 페광지역에 6억3,000여만 원 지원",2021-03-16 11:37:20
689,강원랜드 슬롯머신 역대 최고 잭팟 터져…당첨금 9억8천만원,2021-03-18 08:36:03
690,소송 안 끝났는데 돈 달라고?…강원랜드 요구에 '부글부글',2021-03-22 10:38:41
691,강원랜드 제4기 여성위원회 출범…위원 10명,2021-03-24 15:06:50
692,'위기의 강원랜드' 정권말 낙하산 행렬...사장·부사장 모두 여당 출신,2021-03-26 06:03:27
693,"강원랜드 희망재단, 2021년 유망상품 개선지원 사업 접수",2021-03-29 12:23:53
694,"안동 출신 이삼걸 전 차관, 강원랜드 새 대표 선임 ""文 임명 남아""",2021-03-30 16:34:28
695,"강원랜드, 의료 종사자 등에 콘도·호텔 4천 실 기부",2021-04-05 10:43:01
696,"정선군 의장 ""강원랜드 의존 경제구조 벗어나야""",2021-04-07 13:53:52
697,"이삼걸 강원랜드 대표 취임…""100년 기틀 다지겠다""",2021-04-08 13:33:29
698,"강원랜드, 폐광지역 청소년 컴퓨터 지원",2021-04-13 12:21:03
699,"이삼걸 강원랜드 대표 ""탄광 근로자 희생 잊지 않겠다""",2021-04-15 15:24:55
700,"강원랜드 복지재단, 강원도다문화가족지원거점센터와 업무협약 체결",2021-04-20 13:44:28
701,"강원랜드-GKL, 공공기관 인사교류 성과",2021-04-21 13:45:26
702,강원랜드 공공기관 안전활동평가 A등급,2021-04-26 00:32:15
703,"강원랜드 임직원과 지역주민들, 헌혈 캠페인",2021-04-29 11:05:03
704,"강원랜드 복지재단, 강원도사회서비스원과 업무협약 체결",2021-04-30 12:52:02
705,강원랜드 폐광지 전통시장 나들이 버스 운행,2021-05-04 10:33:06
706,강원랜드 4본부 18실 2센터 58팀으로 조직 개편,2021-05-11 17:45:28
707,"강원랜드 복지재단, 에너지공단과 업무협약",2021-05-13 13:39:02
708,"강원랜드 폐광지 사업 점검…""공기업 역할 다하겠다""",2021-05-14 13:57:21
709,김치 손수 만든 강원랜드 직원들,2021-05-21 13:42:08
710,"강원랜드, 온라인혁신단 내달 1일까지 모집",2021-05-24 15:25:13
711,태백시-강원랜드 '청년 일자리 창출' 손잡았다,2021-05-25 14:26:06
712,코로나19에도 폐광지 위해 봉사한 강원랜드 직원들,2021-05-26 11:23:17
713,‘카지노 폐장' 5000억 적자내고도...직원 연봉 두자릿수 인상한 강원랜드·GKL,2021-05-28 06:01:11
714,"강원랜드 카지노 방문자, 확진자 1명 발생",2021-05-30 10:10:02
