,title,time
257,"SK텔레콤-서울대, AI 인재 같이 키운다",2017-07-04 09:09:53
258,"SK텔레콤, KS-SQI 조사 1위",2017-07-05 13:15:39
259,SK텔레콤 갤럭시 노트 FE 출시,2017-07-06 09:00:11
260,"[Hot-Line] ""SK텔레콤, 하반기 연결 실적 개선 기대""…목표가↑",2017-07-07 09:01:32
261,IoT캡슐로 소의 질병·분만 미리 안다..SK텔레콤,2017-07-10 08:59:41
262,"SK텔레콤, 5G 핵심 '가상화 기술' 상용망에 적용",2017-07-12 09:49:47
263,"`4.5G`로 진화한 SK텔레콤, 기가 속도 눈앞에",2017-07-13 09:56:44
264,"SK텔레콤, ‘See You Tomorrow’ 캠페인 론칭",2017-07-14 09:02:48
265,SK텔레콤 충청지역 통신망 피해 복구,2017-07-18 08:59:19
266,"SK텔레콤 자율주행차, 임시운행허가 획득",2017-07-19 08:51:08
267,"SKT, 미디어채널 'SK텔레콤 Insight' 오픈",2017-07-20 09:37:43
268,[단독] SK텔레콤 ICT 핵심브레인 회사 떠난다,2017-07-21 09:33:42
269,"SK텔레콤, 오키나와 T멤버십 출시",2017-07-24 08:58:03
270,"SK텔레콤, 2분기 영업익 4233억원…전년比 3.9%↑ '자회사 효과'",2017-07-27 09:34:25
271,"SK텔레콤, IoT 메이커톤 대회 개최…""수상팀 사업화 지원""",2017-07-31 10:10:39
272,"SK텔레콤 어린이집, 국제 인증 획득",2017-08-02 09:45:20
273,"SK텔레콤, 이동형 AI ‘누구 미니’ 출시..4만9900원",2017-08-08 10:01:34
274,SK텔레콤 첨단 스마트홈 임대아파트 첫 입주,2017-08-09 09:15:29
275,"SK텔레콤, 5G 융합서비스 공모전 개최",2017-08-15 11:01:45
276,"SK텔레콤, 대한민국 행복 인사이트 온라인 투표 시행",2017-08-17 14:53:58
277,[포토] 피드백에 바쁜 SK텔레콤 김정균 코치,2017-08-19 19:46:52
278,"SK텔레콤, 스타벅스 인공지능 기반 주문 MOU 체결",2017-08-22 08:55:12
279,SK텔레콤 찾아가는 음악회,2017-08-23 13:43:41
280,"노키아 회장, SK텔레콤 임직원 만나 협력 논의",2017-08-25 09:36:07
281,"SK텔레콤, 글로벌 교통안전 캠페인 'T맵' 참여",2017-08-28 14:18:06
282,SK텔레콤 사물인터넷(IoT) 활용 학교 미세먼지 관리 서비스 선보여,2017-08-30 13:56:35
283,"SK텔레콤, '1004' '7777' 등 골드번호 1만개 추첨",2017-08-31 09:09:06
284,"SK텔레콤 T1, ‘미아방지 캠페인’에 소환…사회봉사활동 나서",2017-09-05 09:29:32
285,"SK텔레콤-LG전자, LTE기반 차량통신기술 공동 개발",2017-09-06 09:35:37
286,"""제일 싼 주유소로""…SK텔레콤, 내비 `T맵`에 인공지능 `누구` 적용",2017-09-07 10:03:16
287,"SK텔레콤, '유선 가상화 기술' 국내 최초 개발",2017-09-08 10:38:58
288,"SK텔레콤, `4.5G 서비스` 106개 시·군에 확대 적용",2017-09-11 09:51:13
