접수번호,사업연도,종목코드,보고서코드,계정명,개별연결구분,개별연결명,재무제표구분,재무제표명,당기명,당기일자,당기금액,당기누적금액,전기명,전기일자,전기금액,전기누적금액,전전기명,전전기일자,전전기금액,계정과목정렬순서
20160516001896,2016,000660,11013,비유동자산,OFS,재무제표,BS,재무상태표,제 69 기1분기말,2016.03.31 현재,"21,314,419,000,000",,제 68 기말,2015.12.31 현재,"20,320,214,000,000",,,,,4
20160516001896,2016,000660,11013,자산총계,OFS,재무제표,BS,재무상태표,제 69 기1분기말,2016.03.31 현재,"28,833,838,000,000",,제 68 기말,2015.12.31 현재,"28,742,198,000,000",,,,,6
20160516001896,2016,000660,11013,유동부채,OFS,재무제표,BS,재무상태표,제 69 기1분기말,2016.03.31 현재,"4,107,935,000,000",,제 68 기말,2015.12.31 현재,"4,750,892,000,000",,,,,8
20160516001896,2016,000660,11013,비유동부채,OFS,재무제표,BS,재무상태표,제 69 기1분기말,2016.03.31 현재,"3,970,529,000,000",,제 68 기말,2015.12.31 현재,"3,308,841,000,000",,,,,10
20160516001896,2016,000660,11013,부채총계,OFS,재무제표,BS,재무상태표,제 69 기1분기말,2016.03.31 현재,"8,078,464,000,000",,제 68 기말,2015.12.31 현재,"8,059,733,000,000",,,,,12
20160516001896,2016,000660,11013,이익잉여금,OFS,재무제표,BS,재무상태표,제 69 기1분기말,2016.03.31 현재,"13,687,619,000,000",,제 68 기말,2015.12.31 현재,"13,614,710,000,000",,,,,19
20160516001896,2016,000660,11013,자본총계,OFS,재무제표,BS,재무상태표,제 69 기1분기말,2016.03.31 현재,"20,755,374,000,000",,제 68 기말,2015.12.31 현재,"20,682,465,000,000",,,,,22
20160516001896,2016,000660,11013,매출액,OFS,재무제표,IS,손익계산서,제 69 기1분기,2016.01.01 ~ 2016.03.31,"3,484,735,000,000","3,484,735,000,000",제 68 기1분기,2015.01.01 ~ 2015.03.31,"4,799,778,000,000","4,799,778,000,000",,,,24
20160516001896,2016,000660,11013,영업이익,OFS,재무제표,IS,손익계산서,제 69 기1분기,2016.01.01 ~ 2016.03.31,"516,302,000,000","516,302,000,000",제 68 기1분기,2015.01.01 ~ 2015.03.31,"1,571,545,000,000","1,571,545,000,000",,,,26
20160516001896,2016,000660,11013,법인세차감전 순이익,OFS,재무제표,IS,손익계산서,제 69 기1분기,2016.01.01 ~ 2016.03.31,"529,841,000,000","529,841,000,000",제 68 기1분기,2015.01.01 ~ 2015.03.31,"1,573,213,000,000","1,573,213,000,000",,,,28
20160516001896,2016,000660,11013,당기순이익,OFS,재무제표,IS,손익계산서,제 69 기1분기,2016.01.01 ~ 2016.03.31,"428,034,000,000","428,034,000,000",제 68 기1분기,2015.01.01 ~ 2015.03.31,"1,267,247,000,000","1,267,247,000,000",,,,30
20160816001683,2016,000660,11012,유동자산,CFS,연결재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"8,356,317,000,000",,제 68 기말,2015.12.31 현재,"9,760,030,000,000",,,,,1
20160816001683,2016,000660,11012,비유동자산,CFS,연결재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"20,973,135,000,000",,제 68 기말,2015.12.31 현재,"19,917,876,000,000",,,,,3
20160816001683,2016,000660,11012,자산총계,CFS,연결재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"29,329,452,000,000",,제 68 기말,2015.12.31 현재,"29,677,906,000,000",,,,,5
20160816001683,2016,000660,11012,유동부채,CFS,연결재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"3,163,858,000,000",,제 68 기말,2015.12.31 현재,"4,840,698,000,000",,,,,7
20160816001683,2016,000660,11012,비유동부채,CFS,연결재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"4,464,772,000,000",,제 68 기말,2015.12.31 현재,"3,449,505,000,000",,,,,9
20160816001683,2016,000660,11012,부채총계,CFS,연결재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"7,628,630,000,000",,제 68 기말,2015.12.31 현재,"8,290,203,000,000",,,,,11
