corp_code,corp_name,stock_code,modify_date
00563545,테스나,131970,20201209
00140131,키다리스튜디오,020120,20201209
00144252,유니온,000910,20201209
00536541,에코프로,086520,20201209
00111704,대우조선해양,042660,20210112
00120076,LG상사,001120,20210112
00683007,엑스큐어,070300,20210112
00126566,한화에어로스페이스,012450,20210112
00153861,태영건설,009410,20210112
00164706,현대약품,004310,20210208
01015160,와이팜,332570,20210209
01091054,쎄노텍,222420,20210210
00112022,대원화성,024890,20210210
00145880,현대제철,004020,20210106
00109019,대구은행,005270,20210107
00128555,삼천리,004690,20210107
00124504,포스코인터내셔널,047050,20210107
01035678,와이제이엠게임즈,193250,20210215
00266943,넥슨지티,041140,20201201
00545734,아미코젠,092040,20201201
00223434,에프에스티,036810,20201201
00193009,필룩스,033180,20201201
00305297,코텍,052330,20201201
00336297,고려신용정보,049720,20201201
01158553,켄코아에어로스페이스,274090,20201201
00130408,서산,079650,20201201
00127936,삼일기업공사,002290,20201201
00340272,에스폴리텍,050760,20201201
00563837,제로투세븐,159580,20201201
00261054,EG,037370,20201201
00409371,인베니아,079950,20201201
00104519,국보,001140,20201209
00688996,KB금융,105560,20201209
01160363,에코프로비엠,247540,20201209
00264547,KG이니시스,035600,20201209
00201131,아즈텍WB,032080,20201209
00298270,안랩,053800,20201209
00121534,MH에탄올,023150,20201209
00161781,아난티,025980,20201209
00138297,STX,011810,20201209
00220561,광주신세계,037710,20201209
00524786,비엠티,086670,20201209
00232821,클라우드에어,036170,20210113
00980122,JB금융지주,175330,20210113
01187148,케어랩스,263700,20210203
01243161,인산가,277410,20210203
00959229,세종메디칼,258830,20210203
00369569,휘닉스소재,050090,20210203
01109690,도부마스크,227420,20210208
01199550,현대에너지솔루션,322000,20210208
01262458,동아타이어,282690,20210209
00858124,알에스오토메이션,140670,20210210
00977377,에이비온,203400,20210210
00596677,매커스,093520,20210210
00500254,GS,078930,20210107
00980043,비플라이소프트,148780,20210107
01041828,JTC,950170,20210215
01201590,에브리봇,270660,20210215
00479705,EMW,079190,20201201
00138446,아가방컴퍼니,013990,20201201
00258360,위지트,036090,20201201
00800145,서진오토모티브,122690,20201201
00130587,서울전자통신,027040,20201201
00957568,세미콘라이트,214310,20201209
00404288,아진엑스텍,059120,20201209
00348034,액토즈소프트,052790,20201211
00264635,에스넷,038680,20201211
00243067,부방,014470,20201211
00361169,한국전자인증,041460,20201211
00287788,정상제이엘에스,040420,20201211
00149646,기업은행,024110,20210113
00356361,LG화학,051910,20210114
00114792,동국제강,001230,20210114
00105952,LS,006260,20210114
00652423,인바이오젠,101140,20210203
00164362,행남사,008800,20210208
00429694,파버나인,177830,20210208
00155276,포스코케미칼,003670,20201222
00992543,삼양옵틱스,225190,20210210
00141404,영풍제지,006740,20210210
00164645,HMM,011200,20201222
00117179,디와이,013570,20210215
00113544,대한화섬,003830,20210215
00871833,에스티팜,237690,20210215
01051065,엔비티,236810,20210215
00681142,쌍방울,102280,20201201
00125938,삼보판지,023600,20201201
00152589,코리아나,027050,20201201
00918222,엘앤케이바이오,156100,20201211
00109189,대덕,008060,20201214
00143907,원일특강,012620,20201214
00683469,일진전기,103590,20201217
00117601,유안타증권,003470,20210114
00126308,삼성엔지니어링,028050,20210114
00164636,HDC,012630,20210114
00122737,팬오션,028670,20210114
00152880,코오롱글로벌,003070,20210114
00159193,한국전력공사,015760,20210114
00153524,태림포장,011280,20201221
00825959,하이비젼시스템,126700,20201221
01023822,메디젠휴먼케어,236340,20201221
00415594,동국S&C,100130,20210209
00410915,서울옥션,063170,20210209
00190321,케이티,030200,20210111
01205709,현대중공업지주,267250,20210112
00583442,노루페인트,090350,20210215
00189538,피델릭스,032580,20201201
00151128,모토닉,009680,20201201
00820352,파인텍,131760,20201201
00118345,디아이동일,001530,20201201
00227333,네패스,033640,20201201
00392691,젬백스링크,064800,20201201
00809429,한일진공,123840,20201201
00177870,대창솔루션,096350,20201201
00105040,뉴인텍,012340,20201201
00349060,한스바이오메드,042520,20201202
01075126,경남제약헬스케어,223310,20201202
00255105,골드퍼시픽,038530,20201202
00550082,빅텐츠,210120,20201202
00807397,코이즈,121850,20201202
01186671,바이오시네틱스,281310,20200707
00356839,메디콕스,054180,20201214
00118521,진원생명과학,011000,20201214
00302926,현대로템,064350,20201214
00808022,메지온,140410,20201214
00188797,포메탈,119500,20201214
00147082,재영솔루텍,049630,20201214
00105873,LG디스플레이,034220,20210114
00136378,신세계,004170,20210114
00222213,포트로닉스천안,039870,20210114
00117629,동양철관,008970,20210203
01261644,레인보우로보틱스,277810,20210203
01013311,민앤지,214180,20210203
00404701,한국자산신탁,123890,20210210
01418543,케이비제20호스팩,342550,20210215
00307897,신한카드,032710,20210112
00120021,LG,003550,20210112
00175173,오스템,031510,20201202
00372688,티사이언티픽,057680,20201202
00445160,디이엔티,079810,20201202
00788737,이퓨쳐,134060,20201202
00138057,써니전자,004770,20201202
00173449,경남바이오파마,044480,20201202
00256715,국순당,043650,20201202
00136642,엠벤처투자,019590,20201202
00139205,안국약품,001540,20201202
00660033,씨엔플러스,115530,20201202
00287812,에코바이오,038870,20201202
00114765,케이비아이동국실업,001620,20201202
00180795,인팩,023810,20201203
00160375,진양폴리우레탄,010640,20201215
00910840,윈하이텍,192390,20201215
00163682,메리츠증권,008560,20201215
00359580,아이디스홀딩스,054800,20201215
00159209,한전기술,052690,20201215
00126256,삼성생명,032830,20201215
00220057,유비케어,032620,20210118
00496225,이엠네트웍스,087730,20210118
00985686,큐브엔터,182360,20210118
00370006,iMBC,052220,20201221
00130772,SBS,034120,20201221
00353018,슈펙스비앤피,058530,20210210
01416235,미투젠,950190,20200818
00618410,상상인인더스트리,101000,20201203
00654272,램테크놀러지,171010,20201203
00250614,삼영엠텍,054540,20201203
00580667,S&K폴리텍,091340,20201204
00351630,세코닉스,053450,20201204
00463342,에스텍파마,041910,20201204
00100258,에스마크,030270,20201204
00132804,성신양회,004980,20201204
00144243,유니슨,018000,20201207
00400121,유아이디,069330,20201207
00103006,고려제강,002240,20201207
00141246,SGC이테크건설,016250,20201215
00117708,리드코프,012700,20201215
00159731,글로본,019660,20201215
00113191,코리안리,003690,20201215
00136004,신라에스지,025870,20201215
00104537,국영지앤엠,006050,20201126
00415707,엔텔스,069410,20201204
00523307,다원시스,068240,20201204
00153755,태양금속공업,004100,20201204
00108065,쎌마테라퓨틱스,015540,20201204
00260392,대원전선,006340,20201223
00149594,한국캐피탈,023760,20201223
00305570,서울리거,043710,20201223
00829380,피제이메탈,128660,20201223
00926522,테고사이언스,191420,20210219
00306719,에스텍,069510,20210222
00359623,우리산업홀딩스,072470,20201125
00479787,인텍플러스,064290,20201125
00995993,캔서롭,180400,20201125
00141307,영풍,000670,20201201
00390365,토비스,051360,20201201
00626464,지엔씨에너지,119850,20201204
00562360,에스맥,097780,20201214
00259590,바른손이앤에이,035620,20201214
00653103,나노스,151910,20201214
00663669,우노앤컴퍼니,114630,20201214
00117027,알루코,001780,20201216
00131896,선광,003100,20201216
00302120,피앤텔,054340,20201216
00307222,YBM넷,057030,20201125
00173351,삼진,032750,20201125
00569646,영우디에스피,143540,20201125
00540605,이월드,084680,20201125
00145668,이화공영,001840,20201125
00163196,한일철강,002220,20210218
01061327,클래시스,214150,20210222
00260356,산은캐피탈,008270,20210216
00991191,앱클론,174900,20210216
00153126,크라운해태홀딩스,005740,20210216
00821607,알톤스포츠,123750,20210203
00565215,굿센,243870,20210203
01399071,고바이오랩,348150,20210219
00925189,신화콘텍,187270,20210219
00188973,화일약품,061250,20210219
00389110,지어소프트,051160,20210222
01293388,무진메디,322970,20201201
00164830,한국조선해양,009540,20201201
00108649,TPC,048770,20201201
00141273,웰바이오텍,010600,20201208
00144012,원풍,008370,20201208
00269241,주연테크,044380,20201208
00159290,한국아트라스비엑스,023890,20201208
00377610,세아홀딩스,058650,20210215
00379229,에스에이티,060540,20210222
00753643,컨버즈,109070,20201208
00117258,한화갤러리아타임월드,027390,20201208
00923826,유테크,178780,20201208
00585608,다나와,119860,20201211
00117300,TCC스틸,002710,20201211
00405959,스타플렉스,115570,20201211
00238977,화진,134780,20201211
00118026,동원산업,006040,20210222
00103592,광동제약,009290,20210222
00130046,다함이텍,009280,20210222
01205329,크라운제과,264900,20210216
00127909,삼일,032280,20210216
01042711,글로벌텍스프리,204620,20210219
00242934,케이엠,083550,20210222
01109937,티앤알바이오팹,246710,20210222
00206659,이랜텍,054210,20210222
01098792,본느,226340,20210222
00384948,대유,290380,20210222
00627029,ITX-AI,099520,20210222
00363510,이그잭스,060230,20201209
00409681,아스트,067390,20201209
00411905,테라셈,182690,20201209
01096341,넷게임즈,225570,20201209
00360674,코위버,056360,20201209
00203315,제이콘텐트리,036420,20201209
00129642,상신브레이크,041650,20201209
00340096,미래에셋벤처투자,100790,20210215
01414361,SK5호스팩,337450,20210222
00158112,한국수출포장공업,002200,20201127
00160843,DB하이텍,000990,20210219
01343665,메탈라이프,327260,20210219
01263527,카이노스메드,284620,20210219
01350638,티티씨디펜스,309900,20210208
00232007,상지카일룸,042940,20210208
00255141,글로앤웰,035480,20210208
00241005,코오롱플라스틱,138490,20210216
00624518,솔루에타,154040,20210217
00899459,레이언스,228850,20210217
00350312,HDC아이콘트롤스,039570,20210217
00346966,에코솔루션,052510,20210219
00154055,태원물산,001420,20210219
00414601,유니퀘스트,077500,20210219
00540863,GST,083450,20210222
01250374,에스에스알,275630,20210222
00838005,서진시스템,178320,20210222
00532059,KPX생명과학,114450,20201209
00852087,시디즈,134790,20201209
00126380,삼성전자,005930,20201209
00177816,대주전자재료,078600,20201209
00247975,솔브레인홀딩스,036830,20201209
00303396,한국컴퓨터,054040,20201209
00145686,이화산업,000760,20201209
00133663,세동,053060,20201209
01119651,엘리비젼,276240,20201209
00209780,케이씨,029460,20201209
00612294,피엔티,137400,20201210
00167192,넥센,005720,20201210
01336285,SK4호스팩,307070,20210217
00876166,한국바이오젠,318000,20210222
00361381,제이브이엠,054950,20210222
01428249,케이프이에스제4호,347140,20210222
00219097,BGF,027410,20210216
00385363,빅텍,065450,20210216
00109310,대동기어,008830,20210216
00104722,국제약품,002720,20210216
00161116,한라,014790,20210216
00520887,비상교육,100220,20210216
01116344,이비테크,208850,20210216
00962393,포인트모바일,318020,20210219
01493535,하나금융17호스팩,363260,20210219
00231044,우리기술,032820,20210219
00416654,유엔젤,072130,20210219
01366000,신영스팩5호,323280,20210219
00364403,쏠리드,050890,20210219
00109286,대동공업,000490,20201210
00540641,동양고속,084670,20201210
00198697,일진디스플,020760,20201210
00160232,KSS해운,044450,20201210
00127255,삼영화학공업,003720,20201210
00791209,우리들휴브레인,118000,20201210
00157636,케이피에프,024880,20201210
00426068,아이에스이커머스,069920,20201210
00269889,누리텔레콤,040160,20201210
00129509,한익스프레스,014130,20201210
00161383,한미반도체,042700,20210219
00362238,휴비스,079980,20210219
00488989,한양디지텍,078350,20210219
00781202,뉴프라이드,900100,20200703
01247918,한화에이스기업인수목적4호,279410,20200703
00136086,무림페이퍼,009200,20210222
01365825,피에스케이,319660,20210222
00144818,유유제약,000220,20210222
00113207,대한전선,001440,20210216
01118281,피플바이오,304840,20210219
01419986,신영스팩6호,344050,20210219
00833064,엠플러스,259630,20201106
00118284,동일금속,109860,20210219
01246034,네오펙트,290660,20210222
00652007,메카로,241770,20210222
01061558,덕산네오룩스,213420,20210222
01257526,한국제6호기업인수목적,281410,20200727
00665676,아시아경제,127710,20210222
00875237,씨앤투스성진,352700,20210222
00493431,자안,221610,20210216
01074862,메가스터디교육,215200,20210216
00397252,조이시티,067000,20210216
01418260,폭스소프트,354230,20210217
01078178,RFHIC,218410,20210219
01080252,넥스틴,348210,20210219
00989619,알테오젠,196170,20210219
00409964,하이텍팜,106190,20210219
00625942,아이원스,114810,20210222
01021666,덕산테코피아,317330,20210222
00109453,STX조선해양,067250,20210222
00160861,한농화성,011500,20201112
00813389,베셀,177350,20210222
00877819,데이타솔루션,263800,20210222
00484682,엘오티베큠,083310,20210222
01182240,배럴,267790,20210216
00427483,대웅제약,069620,20210216
00925295,에프엔씨엔터,173940,20210216
00966168,디알젬,263690,20210216
01028164,광주은행,192530,20210216
00435312,하이스틸,071090,20210219
01042085,엑셈,205100,20201112
01231786,슈프리마아이디,317770,20210217
01159853,휴온스,243070,20210219
00653024,진에어,272450,20210219
01037214,케이피에스,256940,20210219
00159218,한전KPS,051600,20210222
00118275,디아이,003160,20210222
00157399,한솔테크닉스,004710,20210222
00138729,아세아제지,002310,20210222
00612489,아이쓰리시스템,214430,20210222
00579999,고영,098460,20210222
01405390,핌스,347770,20210222
00533924,액트,131400,20201223
00372253,연우,115960,20210222
01060814,삼양패키징,272550,20210222
00106119,금양,001570,20210222
00109718,사조대림,003960,20210222
00359395,헬릭스미스,084990,20210216
01309795,알로이스,297570,20210219
00867849,오파스넷,173130,20201117
00339391,한화시스템,272210,20210114
00123772,부국증권,001270,20210208
00459871,농심홀딩스,072710,20210209
00359474,제이웨이,058420,20201229
00143314,에이엔피,015260,20201229
00303217,우진플라임,049800,20201224
00102140,경인전자,009140,20201224
00149345,조흥,002600,20210222
00131692,서흥,008490,20210216
00108001,남화토건,091590,20210216
00166528,서암기계공업,100660,20210216
00267942,큐캐피탈,016600,20201230
00415628,세진중공업,075580,20201231
00983271,엔에이치엔,181710,20210219
01416457,하나금융15호스팩,341160,20210219
00816544,토니모리,214420,20201117
01115044,안지오랩,251280,20210105
00872984,이마트,139480,20210114
00155382,바이오빌,065940,20210115
01186404,디앤씨미디어,263720,20210222
00366793,에스제이케이,080440,20210222
00428729,대호에이엘,069460,20210222
00152437,케이프,064820,20210202
00494218,엘엠에스,073110,20210202
00332927,제이에스코퍼레이션,194370,20210222
00761059,펌텍코리아,251970,20210222
00114686,동구바이오제약,006620,20210216
00132637,동원시스템즈,014820,20210216
00603348,케이아이엔엑스,093320,20210125
00173944,우진,105840,20210127
00578130,아퓨어스,149300,20210127
00755739,파인테크닉스,106240,20210127
00159698,지역난방공사,071320,20210127
00117267,동양생명,082640,20210127
00816696,큐엠씨,136660,20210219
00252135,주성엔지니어링,036930,20210219
00156600,한주금속,198940,20210219
00121154,엠에스씨,009780,20210219
00860730,에이리츠,140910,20210219
01160512,헝셩그룹,900270,20200707
00876643,엔피디,198080,20210222
01158632,진코스텍,250030,20210222
00961507,이더블유케이,258610,20210222
00606293,나이스디앤비,130580,20210222
00812362,포티스,141020,20201231
00142883,우신시스템,017370,20210202
00300548,현대리바트,079430,20210222
00915508,알엔투테크놀로지,148250,20210216
01124680,보라티알,250000,20210219
00160010,한국큐빅,021650,20210118
00547583,하나금융지주,086790,20210128
00158909,하나은행,004940,20210128
00936787,애경유화,161000,20210219
00363927,NE능률,053290,20210219
01335578,애니플러스,310200,20210219
00187770,한국파마,032300,20200810
01170865,네오셈,253590,20210222
01397903,엔젠바이오,354200,20210222
00276834,KMH하이텍,052900,20210222
01337017,이앤에치,341310,20210210
01259311,푸드나무,290720,20210216
00260657,오상헬스케어,036220,20210216
00611286,티케이씨,191600,20210216
00133991,세아특수강,019440,20210216
00442154,제이엔케이히터,126880,20210219
00409672,티비에이치글로벌,084870,20210219
00296263,YW,051390,20210104
00264255,바텍,043150,20210219
00616962,린드먼아시아,277070,20210222
00110307,대선조선,031990,20210222
00616290,이엠넷,123570,20210215
00757816,모다,149940,20200710
00409140,이원컴포텍,088290,20210216
00309831,알에프텍,061040,20210216
01118139,이도바이오,336040,20201124
00128607,삼천리자전거,024950,20201126
00367844,자이에스앤디,317400,20210219
00977650,엔케이맥스,182400,20210222
00526951,이엠코리아,095190,20201111
00406329,루멘스,038060,20201123
00370255,바른전자,064520,20201127
00144021,원풍물산,008290,20201127
01236532,와이즈버즈,273060,20210222
00141875,사조오양,006090,20210222
00614593,넥스트아이,137940,20210222
00599887,신텍,099660,20200720
00111810,대웅,003090,20210216
00601641,리드,197210,20201126
00201788,제낙스,065620,20201126
00385415,일신바이오,068330,20201126
00101664,경보제약,214390,20210219
01011562,우성아이비,194610,20210219
00541349,셀트리온제약,068760,20210219
00164502,현대공업,170030,20201106
00486875,우양,103840,20210222
00129420,까뮤이앤씨,013700,20210222
00297448,젬백스지오,041590,20201111
01117592,인터코스,240340,20210222
00132868,성안,011300,20201127
00560122,텔레필드,091440,20201127
00148443,제일파마홀딩스,002620,20201127
00369213,리노스,039980,20201127
01042359,지엘팜텍,204840,20201127
00129615,상보,027580,20201202
00378628,KH바텍,060720,20201202
01042429,액션스퀘어,205500,20201202
00526696,웨이브일렉트로,095270,20201202
00256380,유아이엘,049520,20201202
00528515,한라IMS,092460,20201202
00118266,DRB동일,004840,20210222
00161693,한샘,009240,20210222
01110678,유틸렉스,263050,20210218
00136776,제이준코스메틱,025620,20201119
00297961,케이맥,043290,20201126
00666064,셀바스AI,108860,20201127
00666204,제너셈,217190,20201127
00131939,선도전기,007610,20201221
00150165,브이티지엠피,018290,20201110
00306454,한국정보인증,053300,20201223
00330044,캠시스,050110,20210222
00293886,위닉스,044340,20210222
00259934,예림당,036000,20201119
00226352,케이엠더블유,032500,20201120
00142661,우성사료,006980,20201124
00531078,유비온,084440,20201124
00350020,파인디앤씨,049120,20201203
00530413,코디엠,224060,20201204
01046203,스튜디오산타클로스,204630,20201204
00349732,코나아이,052400,20201204
01085442,휴벡셀,212310,20201204
00102751,고려산업,002140,20201204
00974927,NEW,160550,20201204
01222867,제테마,216080,20201204
00609485,웅진에너지,103130,20201204
00125743,현대비앤지스틸,004560,20201204
00106395,금호전기,001210,20201204
00302078,한국코퍼레이션,050540,20201204
00223762,지니뮤직,043610,20210222
00133511,SG세계물산,004060,20210222
00506294,가비아,079940,20210222
00492353,파이오링크,170790,20210222
00149947,JW중외제약,001060,20210209
00140061,정산애강,022220,20210219
00598198,컴퍼니케이,307930,20210224
01440481,IBKS제13호스팩,351340,20210224
00530121,디에스케이,109740,20210224
01182578,대유에이피,290120,20210224
01018802,엔솔바이오사이언스,140610,20210225
00125080,AK홀딩스,006840,20210224
00217743,화성밸브,039610,20210224
00318316,대아티아이,045390,20210224
00363486,로체시스템즈,071280,20210225
01384477,엠에프엠코리아,323230,20210226
00122472,백광산업,001340,20210226
00371740,디스플레이텍,066670,20210225
01430475,코람코에너지리츠,357120,20210225
00532129,영림원소프트랩,060850,20210225
00613318,와이지엔터테인먼트,122870,20210225
01179617,한국비엔씨,256840,20210225
01368637,유일에너테크,340930,20210225
01328170,노드메이슨,317860,20210224
00867973,서남,294630,20210224
00438036,팅크웨어,084730,20210224
00261735,위노바,039790,20210224
00195229,휠라홀딩스,081660,20210224
00454946,그린케미칼,083420,20210224
00177199,디씨엠,024090,20210224
00154392,에스트라,016570,20210225
00146269,일신방직,003200,20210226
00567222,우림기계,101170,20210226
00541862,판도라티비,202960,20210226
00113614,대현,016090,20210224
00917861,슈피겐코리아,192440,20210224
01391033,NH프라임리츠,338100,20210224
00608316,대한과학,131220,20210224
01405585,IBKS제12호스팩,335870,20210224
01326792,상상인이안1호스팩,307870,20210224
00991225,더콘텐츠온,302920,20210225
00929778,세기리텍,199870,20210224
00564562,엠씨넥스,097520,20210225
00864338,웹스,196700,20210225
00670340,씨에스윈드,112610,20210224
00104999,윌비스,008600,20210224
00675594,디티앤씨,187220,20210224
01336373,메드팩토,235980,20210224
00657756,지오씨,135160,20210224
00138206,쌍용건설,012650,20210224
00544452,이리츠코크렙,088260,20210224
01062867,디알텍,214680,20210224
01390876,상상인이안제2호스팩,329560,20210224
01163050,다이오진,271850,20210225
01128622,줌인터넷,239340,20210224
00797364,KC코트렐,119650,20210302
00599489,청광건설,140290,20210224
00121686,엠케이전자,033160,20210224
00122481,태경비케이,014580,20210224
00364740,머큐리,100590,20210225
00156956,한국기업평가,034950,20210224
00133706,세하,027970,20210224
00267979,한일화학,007770,20210226
01414370,하이제5호스팩,340120,20210302
00370918,케이디켐,221980,20210226
00146649,일진홀딩스,015860,20210302
00110060,대백저축은행,026970,20210224
00543107,오킨스전자,080580,20210224
00353762,키이스트,054780,20210224
00870481,에코캡,128540,20210224
00159005,생고뱅코리아홀딩스,002000,20210224
00242712,엘컴텍,037950,20210224
00398808,디지털대성,068930,20210224
00203290,한국콜마홀딩스,024720,20210224
00317681,메타바이오메드,059210,20210224
00562245,태웅로직스,124560,20210225
00132725,성보화학,003080,20210225
00124577,엠소닉,008120,20210226
00231691,판타지오,032800,20210224
00670085,엘아이에스,138690,20210224
00676122,지디,155960,20210224
00138598,아비코전자,036010,20210224
00609324,뷰웍스,100120,20210225
01072518,디피코,163430,20210225
00602172,와이엠티,251370,20210225
00248053,지에스엔텍,037640,20210226
01110182,이노테라피,246960,20210226
00124780,사조씨푸드,014710,20210302
00100957,건영,012720,20210302
00904672,넷마블,251270,20210226
00386937,국민은행,060000,20210226
01031502,코아시아옵틱스,196450,20210226
01514698,IBKS제15호스팩,373200,20210226
01344202,뷰노,338220,20210226
00165103,푸드웰,005670,20210226
00359076,브리지텍,064480,20210302
01221947,비엔에프코퍼레이션,271780,20210224
00632793,전진바이오팜,110020,20210224
00221728,하츠,066130,20210224
00159795,한국카본,017960,20210302
00216027,바이넥스,053030,20210302
00544577,에이피티씨,089970,20210302
00115287,동방,004140,20210224
00122898,벽산,007210,20210224
00108746,큐로,015590,20210225
00229021,인성정보,033230,20210225
00763358,쎄미시스코,136510,20210224
01344752,케어룸의료산업,327970,20210302
00110750,리더스 기술투자,019570,20210302
00173698,신일전자,002700,20210224
00557508,GKL,114090,20210224
00899556,제룡산업,147830,20210224
00222532,LG헬로비전,037560,20210224
00486370,성창오토텍,080470,20210223
01276327,위지윅스튜디오,299900,20210223
01343735,데이드림엔터,348840,20210224
00614089,에이원알폼,234070,20210224
01351114,케이비17호스팩,317030,20210224
01139497,에스제이켐,217910,20210224
00486097,나스미디어,089600,20210226
00219848,서희건설,035890,20210226
01023318,센코,347000,20210226
01181515,엘앤씨바이오,290650,20210226
00449254,쎄트렉아이,099320,20210302
00143794,원림,005820,20210302
00121288,모나미,005360,20210226
00913689,세경하이테크,148150,20210302
00117276,네이처셀,007390,20210302
01020524,자이글,234920,20210224
00146232,일성건설,013360,20210223
01262023,루트락,253610,20210225
01371312,케이비제18호스팩,323940,20210224
00151447,천지산업,001490,20210226
01406618,비올,335890,20210302
00146454,일양약품,007570,20210226
00260408,팜스코,036580,20210224
00158316,NICE,034310,20210224
00131328,서주산업개발,016140,20210224
00303192,디에이피,066900,20210224
00162911,한일사료,005860,20210224
00963976,SG,255220,20210225
00140955,한솔케미칼,014680,20210226
01082348,오스테오닉,226400,20210226
01029394,에코마케팅,230360,20210226
00231442,디지틀조선,033130,20210224
00135999,신라섬유,001000,20210224
00411446,큐에스아이,066310,20210224
01207716,앱코,129890,20210223
00442631,태양기계,116100,20210224
01144569,명성티엔에스,257370,20210225
00531865,유니테크노,241690,20210225
01169267,세화피앤씨,252500,20210223
00693651,비덴트,121800,20210226
00146214,일성신약,003120,20210226
00660750,하나머티리얼즈,166090,20210226
00155258,포스코강판,058430,20210226
00258102,지엔코,065060,20210224
00971726,옵티팜,153710,20210224
00234412,신세계인터내셔날,031430,20210224
00411385,유비쿼스홀딩스,078070,20210224
00167031,흥국,010240,20210224
00122056,미창석유공업,003650,20210224
01390399,미래에셋대우스팩3호,328380,20210224
00122694,범양건영,002410,20210224
00113243,대한제분,001130,20210224
00203209,에쎈테크,043340,20210224
01021949,덱스터,206560,20210223
00101257,경남기업,000800,20210223
01187494,덴티스,261200,20210223
00225706,JW생명과학,234080,20210224
00975290,에이스토리,241840,20210225
01113499,시큐센,232830,20210225
00568461,보광산업,225530,20210223
00361725,에스케이커뮤니케이션즈,066270,20210223
00112004,알바이오,003190,20210224
00530185,이엔에프테크놀로지,102710,20210226
00664181,인텔리안테크,189300,20210226
01135941,원익IPS,240810,20210302
01109070,비피도,238200,20210224
00109754,대림비앤코,005750,20210224
00879020,유니트론텍,142210,20210224
00131197,서원,021050,20210224
00491336,잘만테크,090120,20210224
01505186,엔에이치스팩18호,365590,20210224
01071041,천랩,311690,20210224
00991298,씨이랩,189330,20210224
00447760,미래컴퍼니,049950,20210224
00545114,랩지노믹스,084650,20210224
00481223,넥스피안,079560,20210223
00671376,티웨이항공,091810,20210223
00667425,에이팩트,200470,20210226
00163691,유수홀딩스,000700,20210225
00357430,쎌바이오텍,049960,20210226
00136095,조은저축은행,031920,20210226
00624749,에스피시스템스,317830,20210226
00125646,삼목에스폼,018310,20210224
00132488,신세계톰보이,012580,20210224
01144028,씨티케이코스메틱스,260930,20210224
00219440,휴맥스홀딩스,028080,20210224
00226316,호전실업,111110,20210224
00632304,JW홀딩스,096760,20210224
00678096,맥스로텍,141070,20210225
00327396,옵트론텍,082210,20210225
00927558,유바이오로직스,206650,20210224
00116949,디티알오토모티브,007340,20210226
00162072,한신기계공업,011700,20210226
00139083,아진산업,013310,20210302
00295370,에이아이비트,039230,20210312
00134477,SNT중공업,003570,20210312
00923792,내츄럴엔도텍,168330,20210312
00398792,SNT모티브,064960,20210312
00648721,SNT에너지,100840,20210312
00508344,SK디앤디,210980,20210323
00267881,보성파워텍,006910,20210323
00163512,한진,002320,20210329
01046391,싸이토젠,217330,20210224
00130684,서울도시가스,017390,20210224
00989327,엘피케이로보틱스,183350,20210225
00414540,대주이엔티,114920,20210225
01114586,셀레믹스,331920,20210225
00148276,제일기획,030000,20210225
00170877,진로발효,018120,20210302
00445869,유니포인트,121060,20210302
01032413,해성디에스,195870,20210223
01035289,모두투어리츠,204210,20210302
00155586,피에스엠씨,024850,20210302
00115612,동부건설,005960,20210312
00665630,테라텍,151750,20210323
01363924,한국미라클피플사,331660,20210323
00120508,롯데푸드,002270,20210324
00389998,이엔코퍼레이션,066980,20210324
00120571,롯데칠성음료,005300,20210324
00447007,알리코제약,260660,20210324
00162063,한신공영,004960,20210324
00921916,석경에이티,357550,20210329
00186452,릭스솔루션,029480,20210330
00787376,대성에너지,117580,20210330
00304076,원방테크,053080,20210330
00795135,코오롱인더,120110,20210330
00367455,현우산업,092300,20210330
00255433,라온시큐어,042510,20210224
01258710,이노메트리,302430,20210224
00365457,제이티,089790,20210225
01108442,에치에프알,230240,20210225
00607797,엄지하우스,224810,20210225
01188730,시그넷이브이,260870,20210225
00965813,미투온,201490,20210225
01168684,스튜디오드래곤,253450,20210225
00153278,서연탑메탈,019770,20210225
01181807,까스텔바작,308100,20210302
00161408,케이비캐피탈,021960,20210315
01267550,나라소프트,288490,20210315
00478900,빅솔론,093190,20210324
00165413,롯데케미칼,011170,20210324
01258507,롯데제과,280360,20210324
00664853,제이씨케미칼,137950,20210324
01032583,고려시멘트,198440,20210324
01124653,슈프리마,236200,20210324
01014718,제노코,361390,20210324
00367482,라이트론,069540,20210330
00369107,우리바이오,082850,20210331
00664288,스페이스솔루션,245030,20210224
00422284,메가스터디,072870,20210224
00428321,해태제과식품,101530,20210224
01203507,에스엠비나,299670,20210225
00563518,비나텍,126340,20210225
00226547,오상자이엘,053980,20210225
00124027,부산산업,011390,20210225
01003040,케이사인,192250,20210225
01016886,테크엔,308700,20210302
00364254,알티캐스트,085810,20210223
00137368,신풍제지,002870,20210223
01514528,신한제7호스팩,366330,20210318
00351807,대원미디어,048910,20210318
00303794,쇼박스,086980,20210329
01059605,디와이파워,210540,20210224
00767628,나이벡,138610,20210225
00273420,이스트소프트,047560,20210225
01208885,경동도시가스,267290,20210302
00361594,DMS,068790,20210302
00442048,아바텍,149950,20210302
01114559,씨엔티드림,286000,20210302
00137252,사조동아원,008040,20210302
01236897,제일약품,271980,20210302
01205842,현대건설기계,267270,20210303
00218052,국제엘렉트릭코리아,053740,20210304
00857727,하림,136480,20210310
00977696,파티게임즈,194510,20210310
00201432,비츠로시스,054220,20210310
